FTR,HTGS,ATGS,HTGC,ATGC,HTP,ATP,HM1,HM2,HM3,HM4,HM5,AM1,AM2,AM3,AM4,AM5,HTWinStreak3,HTWinStreak5,HTLossStreak3,HTLossStreak5,ATWinStreak3,ATWinStreak5,ATLossStreak3,ATLossStreak5,HTGD,ATGD,DiffPts,DiffFormPts,DiffLP
NH,0.44,0.7395833333333334,0.7831325301204819,0.46835443037974683,0.08108108108108109,0.02702702702702703,W,W,L,D,W,D,W,W,D,W,0,0,0,0,0,0,0,0,-0.5675675675675675,0.918918918918919,0.05405405405405406,-0.02702702702702703,13.0
H,0.52,0.4270833333333333,0.4578313253012048,0.620253164556962,0.02702702702702703,0.02702702702702703,D,W,L,D,W,D,L,W,D,D,0,0,0,0,0,0,0,0,0.3783783783783784,-0.21621621621621623,0.0,0.05405405405405406,-11.0
NH,0.46,0.6979166666666666,0.6867469879518072,0.5316455696202531,0.0,0.02702702702702703,L,L,L,L,D,D,W,D,D,D,0,0,0,0,0,0,0,0,-0.2972972972972973,0.6756756756756757,-0.02702702702702703,-0.16216216216216217,-1.0
H,0.79,0.4791666666666667,0.4457831325301205,0.5822784810126582,0.0,0.08108108108108109,L,D,W,D,W,W,D,L,D,D,0,0,0,0,0,0,0,0,1.135135135135135,0.0,-0.08108108108108109,0.05405405405405406,-10.0
H,0.34,0.5,0.6746987951807228,0.6075949367088608,0.0,0.0,L,L,W,L,D,L,L,W,D,L,0,0,0,0,0,0,0,0,-0.5945945945945946,0.0,0.0,0.0,1.0
NH,0.29,0.4479166666666667,0.6867469879518072,0.8354430379746836,0.0,0.02702702702702703,L,D,L,L,D,D,L,D,L,W,0,0,0,0,0,0,0,0,-0.7567567567567568,-0.6216216216216216,-0.02702702702702703,-0.08108108108108109,12.0
NH,0.32,0.65625,0.5060240963855421,0.569620253164557,0.02702702702702703,0.02702702702702703,D,W,W,L,L,D,W,D,W,D,0,0,0,0,0,0,0,0,-0.2702702702702703,0.4864864864864865,0.0,-0.05405405405405406,9.0
NH,0.4,0.4895833333333333,0.6265060240963856,0.7341772151898734,0.02702702702702703,0.0,D,L,W,W,L,L,L,D,D,W,0,0,0,0,0,0,0,0,-0.32432432432432434,-0.2972972972972973,0.02702702702702703,0.05405405405405406,-4.0
H,0.67,0.4583333333333333,0.43373493975903615,0.8481012658227848,0.08108108108108109,0.0,W,D,W,D,W,L,W,D,L,L,0,0,0,0,0,0,0,0,0.8378378378378378,-0.6216216216216216,0.08108108108108109,0.1891891891891892,-12.0
NH,0.41,0.6458333333333334,0.8072289156626506,0.3924050632911392,0.08108108108108109,0.08108108108108109,W,D,L,D,L,W,D,W,L,W,0,0,0,0,0,0,0,0,-0.7027027027027027,0.8378378378378378,0.0,-0.13513513513513514,17.0
H,0.73,0.5625,0.4578313253012048,0.4810126582278481,0.07894736842105263,0.07894736842105263,W,D,W,W,D,W,D,W,L,D,0,0,0,0,0,0,0,0,0.9210526315789473,0.42105263157894735,0.0,0.07894736842105263,-1.0
H,0.7,0.3125,0.5180722891566265,0.7468354430379747,0.07894736842105263,0.0,W,D,W,D,D,L,L,D,L,L,0,0,0,0,0,0,0,0,0.7105263157894737,-0.7631578947368421,0.07894736842105263,0.21052631578947367,-8.0
NH,0.64,0.3958333333333333,0.37349397590361444,0.7088607594936709,0.07894736842105263,0.07894736842105263,W,W,D,W,L,W,L,L,W,L,0,0,0,0,0,0,0,0,0.868421052631579,-0.47368421052631576,0.0,0.10526315789473684,-10.0
NH,0.45,0.7395833333333334,0.8072289156626506,0.46835443037974683,0.07894736842105263,0.07894736842105263,W,D,L,D,L,W,W,D,W,D,0,0,0,0,0,0,0,0,-0.5789473684210527,0.8947368421052632,0.0,-0.15789473684210525,2.0
NH,0.48,0.34375,0.7108433734939759,0.5569620253164557,0.02631578947368421,0.0,D,L,L,D,D,L,D,W,W,L,0,0,0,0,0,0,0,0,-0.2894736842105263,-0.2894736842105263,0.02631578947368421,-0.10526315789473684,5.0
NH,0.47,0.4895833333333333,0.5783132530120482,0.759493670886076,0.0,0.0,L,W,D,L,D,L,L,L,L,L,0,0,0,0,0,0,1,1,-0.02631578947368421,-0.34210526315789475,0.0,0.13157894736842105,4.0
H,0.65,0.4270833333333333,0.5542168674698795,0.6708860759493671,0.07894736842105263,0.02631578947368421,W,D,W,D,W,D,D,L,W,W,0,0,0,0,0,0,0,0,0.5,-0.3157894736842105,0.05263157894736842,0.07894736842105263,-10.0
NH,0.48,0.84375,0.6265060240963856,0.4810126582278481,0.0,0.07894736842105263,L,L,L,W,D,W,L,D,W,D,0,0,0,0,0,0,0,0,-0.10526315789473684,1.131578947368421,-0.07894736842105263,-0.10526315789473684,8.0
H,0.41,0.4270833333333333,0.6144578313253012,0.8734177215189873,0.0,0.0,L,D,L,W,D,L,W,D,L,D,0,0,0,0,0,0,0,0,-0.2631578947368421,-0.7368421052631579,0.0,0.0,0.0
NH,0.45,0.46875,0.8554216867469879,0.8481012658227848,0.0,0.0,L,L,W,D,L,L,W,W,L,D,0,0,0,0,0,0,0,0,-0.6842105263157895,-0.5789473684210527,0.0,-0.07894736842105263,-4.0
NH,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-13.0
H,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-4.0
H,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,6.0
NH,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,8.0
NH,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,3.0
H,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1.0
H,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-4.0
H,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,-13.0
NH,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,15.0
H,0.0,0.0,0.0,0.0,0.0,0.0,M,M,M,M,M,M,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,5.0
H,0.02,0.010416666666666666,0.0,0.012658227848101266,1.5,0.5,W,M,M,M,M,D,M,M,M,M,0,0,0,0,0,0,0,0,1.0,0.0,1.0,1.0,-16.0
NH,0.0,0.010416666666666666,0.012048192771084338,0.0,0.0,1.5,L,M,M,M,M,W,M,M,M,M,0,0,0,0,0,0,0,0,-0.5,0.5,-1.5,-1.5,7.0
H,0.02,0.020833333333333332,0.0,0.012658227848101266,1.5,1.5,W,M,M,M,M,W,M,M,M,M,0,0,0,0,0,0,0,0,1.0,0.5,0.0,0.0,-8.0
H,0.0,0.052083333333333336,0.012048192771084338,0.0,0.0,1.5,L,M,M,M,M,W,M,M,M,M,0,0,0,0,0,0,0,0,-0.5,2.5,-1.5,-1.5,-9.0
NH,0.0,0.0,0.060240963855421686,0.06329113924050633,0.0,0.0,L,M,M,M,M,L,M,M,M,M,0,0,0,0,0,0,0,0,-2.5,-2.5,0.0,0.0,-6.0
NH,0.02,0.0,0.03614457831325301,0.02531645569620253,0.0,0.0,L,M,M,M,M,L,M,M,M,M,0,0,0,0,0,0,0,0,-0.5,-1.0,0.0,0.0,-3.0
H,0.05,0.010416666666666666,0.0,0.0,1.5,1.5,W,M,M,M,M,W,M,M,M,M,0,0,0,0,0,0,0,0,2.5,0.5,0.0,0.0,3.0
NH,0.01,0.03125,0.024096385542168676,0.0,0.0,1.5,L,M,M,M,M,W,M,M,M,M,0,0,0,0,0,0,0,0,-0.5,1.5,-1.5,-1.5,-3.0
NH,0.0,0.03125,0.03614457831325301,0.02531645569620253,0.0,1.5,L,M,M,M,M,W,M,M,M,M,0,0,0,0,0,0,0,0,-1.5,0.5,-1.5,-1.5,5.0
NH,0.01,0.0,0.012048192771084338,0.0,0.5,0.5,D,M,M,M,M,D,M,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,12.0
H,0.05,0.010416666666666666,0.04819277108433735,0.0759493670886076,1.3333333333333333,0.3333333333333333,D,W,M,M,M,D,L,M,M,M,0,0,0,0,0,0,0,0,0.3333333333333333,-1.6666666666666667,1.0,1.0,-18.0
NH,0.08,0.020833333333333332,0.0,0.02531645569620253,2.0,0.6666666666666666,W,W,M,M,M,D,D,M,M,M,0,0,0,0,0,0,0,0,2.6666666666666665,0.0,1.3333333333333333,1.3333333333333333,-5.0
NH,0.02,0.010416666666666666,0.03614457831325301,0.0759493670886076,0.3333333333333333,0.3333333333333333,D,L,M,M,M,D,L,M,M,M,0,0,0,0,0,0,0,0,-0.3333333333333333,-1.6666666666666667,0.0,0.0,-9.0
H,0.04,0.041666666666666664,0.012048192771084338,0.012658227848101266,1.3333333333333333,2.0,D,W,M,M,M,W,W,M,M,M,0,0,0,0,0,0,0,0,1.0,1.0,-0.6666666666666666,-0.6666666666666666,2.0
H,0.01,0.07291666666666667,0.03614457831325301,0.0379746835443038,1.0,1.0,L,W,M,M,M,L,W,M,M,M,0,0,0,0,0,0,0,0,-0.6666666666666666,1.3333333333333333,0.0,0.0,-1.0
NH,0.02,0.010416666666666666,0.024096385542168676,0.012658227848101266,1.0,0.6666666666666666,W,L,M,M,M,D,D,M,M,M,0,0,0,0,0,0,0,0,0.0,0.0,0.3333333333333333,0.3333333333333333,2.0
NH,0.02,0.0,0.060240963855421686,0.0,0.3333333333333333,0.6666666666666666,D,L,M,M,M,D,D,M,M,M,0,0,0,0,0,0,0,0,-1.0,0.0,-0.3333333333333333,-0.3333333333333333,3.0
NH,0.02,0.010416666666666666,0.03614457831325301,0.05063291139240506,1.0,0.0,L,W,M,M,M,L,L,M,M,M,0,0,0,0,0,0,0,0,-0.3333333333333333,-1.0,1.0,1.0,-2.0
NH,0.02,0.03125,0.060240963855421686,0.0379746835443038,0.0,1.0,L,L,M,M,M,W,L,M,M,M,0,0,0,0,0,0,0,0,-1.0,0.0,-1.0,-1.0,14.0
H,0.0,0.020833333333333332,0.0,0.06329113924050633,0.6666666666666666,0.0,D,D,M,M,M,L,L,M,M,M,0,0,0,0,0,0,0,0,0.0,-1.0,0.6666666666666666,0.6666666666666666,-11.0
H,0.02,0.10416666666666667,0.060240963855421686,0.02531645569620253,0.25,1.75,D,L,L,M,M,D,W,W,M,M,0,0,0,0,0,0,0,0,-0.75,2.0,-1.5,-1.5,1.0
H,0.07,0.0625,0.07228915662650602,0.012658227848101266,0.75,1.75,L,L,W,M,M,W,D,W,M,M,0,0,0,0,0,0,0,0,0.25,1.25,-1.0,-1.0,2.0
H,0.06,0.041666666666666664,0.060240963855421686,0.05063291139240506,1.5,1.0,W,W,L,M,M,D,W,L,M,M,0,0,0,0,0,0,0,0,0.25,0.0,0.5,0.5,-17.0
NH,0.02,0.041666666666666664,0.08433734939759036,0.0379746835443038,0.5,1.5,D,D,L,M,M,W,L,W,M,M,0,0,0,0,0,0,0,0,-1.25,0.25,-1.0,-1.0,5.0
NH,0.02,0.08333333333333333,0.10843373493975904,0.02531645569620253,0.25,2.25,L,D,L,M,M,W,W,W,M,M,0,0,0,0,0,0,0,0,-1.75,1.5,-2.0,-2.0,17.0
NH,0.03,0.08333333333333333,0.03614457831325301,0.06329113924050633,0.75,1.75,D,D,D,M,M,W,D,W,M,M,0,0,0,0,0,0,0,0,0.0,0.75,-1.0,-1.0,14.0
NH,0.03,0.020833333333333332,0.03614457831325301,0.08860759493670886,0.75,0.25,D,D,D,M,M,L,D,L,M,M,0,0,0,0,0,0,0,0,0.0,-1.25,0.5,0.5,10.0
NH,0.04,0.03125,0.0963855421686747,0.05063291139240506,0.25,0.5,L,L,D,M,M,D,D,L,M,M,0,0,0,0,0,0,0,0,-1.0,-0.25,-0.25,-0.25,14.0
NH,0.04,0.03125,0.03614457831325301,0.05063291139240506,1.5,1.0,L,W,W,M,M,D,L,W,M,M,0,0,0,0,0,0,0,0,0.25,-0.25,0.5,0.5,-5.0
H,0.08,0.03125,0.024096385542168676,0.0379746835443038,2.25,0.75,W,W,W,M,M,D,D,D,M,M,0,0,0,0,0,0,0,0,1.5,0.0,1.5,1.5,-13.0
H,0.05,0.041666666666666664,0.1686746987951807,0.06329113924050633,0.0,0.8,L,L,L,L,M,W,D,L,L,M,0,0,0,0,0,0,0,0,-1.8,-0.2,-0.8,-0.8,2.0
NH,0.1,0.0625,0.04819277108433735,0.06329113924050633,1.4,1.4,L,D,W,W,M,D,L,W,W,M,0,0,0,0,0,0,0,0,1.2,0.2,0.0,0.0,6.0
H,0.06,0.041666666666666664,0.04819277108433735,0.11392405063291139,1.4,0.2,L,W,D,W,M,L,L,L,D,M,0,0,0,0,0,0,0,0,0.4,-1.0,1.2,1.2,-11.0
NH,0.04,0.041666666666666664,0.03614457831325301,0.05063291139240506,1.4,0.8,D,W,L,W,M,D,D,D,D,M,0,0,0,0,0,0,0,0,0.2,0.0,0.6,0.6,-8.0
NH,0.04,0.10416666666666667,0.0963855421686747,0.0759493670886076,0.8,1.2,L,D,W,L,M,W,L,L,W,M,0,0,0,0,0,0,0,0,-0.8,0.8,-0.4,-0.4,8.0
NH,0.03,0.10416666666666667,0.0963855421686747,0.06329113924050633,0.4,1.8,D,L,D,L,M,W,W,W,L,M,0,0,0,0,0,0,0,0,-1.0,1.0,-1.4,-1.4,6.0
NH,0.09,0.08333333333333333,0.07228915662650602,0.012658227848101266,1.6,1.6,D,W,D,W,M,W,W,D,D,M,0,0,0,0,0,0,0,0,0.6,1.4,0.0,0.0,-2.0
H,0.05,0.020833333333333332,0.07228915662650602,0.08860759493670886,1.0,0.6,D,D,L,W,M,D,D,D,L,M,0,0,0,0,0,0,0,0,-0.2,-1.0,0.4,0.4,-3.0
H,0.06,0.020833333333333332,0.060240963855421686,0.11392405063291139,1.0,0.4,W,D,D,L,M,D,L,D,L,M,0,0,0,0,0,0,0,0,0.2,-1.4,0.6,0.6,-15.0
NH,0.08,0.08333333333333333,0.012048192771084338,0.02531645569620253,1.6,2.0,W,W,D,D,M,D,W,W,W,M,0,0,0,0,0,0,0,0,1.4,1.2,-0.4,-0.4,1.0
H,0.09,0.09375,0.060240963855421686,0.189873417721519,1.6666666666666667,0.5,W,D,L,W,W,W,L,L,L,L,0,0,0,0,0,0,1,0,0.6666666666666666,-1.0,1.1666666666666667,1.1666666666666667,-9.0
NH,0.12,0.10416666666666667,0.08433734939759036,0.08860759493670886,1.5,1.5,W,W,L,L,W,D,D,W,D,W,0,0,0,0,0,0,0,0,0.8333333333333334,0.5,0.0,0.0,8.0
NH,0.12,0.08333333333333333,0.07228915662650602,0.0759493670886076,2.0,1.3333333333333333,W,W,W,W,L,W,W,D,D,L,0,0,0,0,0,0,0,0,1.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,-4.0
NH,0.02,0.041666666666666664,0.0963855421686747,0.12658227848101267,0.5,0.3333333333333333,L,D,D,D,L,L,D,L,D,L,0,0,0,0,0,0,0,0,-1.0,-1.0,0.16666666666666666,0.16666666666666666,7.0
NH,0.06,0.0625,0.13253012048192772,0.0759493670886076,0.3333333333333333,1.3333333333333333,D,L,L,L,D,W,D,D,L,W,0,0,0,0,0,0,0,0,-0.8333333333333334,0.0,-1.0,-1.0,8.0
H,0.04,0.10416666666666667,0.060240963855421686,0.08860759493670886,0.6666666666666666,1.1666666666666667,L,D,D,D,D,L,L,D,W,W,0,0,0,0,0,0,0,0,-0.16666666666666666,0.5,-0.5,-0.5,4.0
H,0.05,0.052083333333333336,0.04819277108433735,0.12658227848101267,1.1666666666666667,0.6666666666666666,W,D,D,D,D,L,L,D,W,L,0,0,0,0,0,0,0,0,0.16666666666666666,-0.8333333333333334,0.5,0.5,-1.0
NH,0.05,0.07291666666666667,0.10843373493975904,0.05063291139240506,0.6666666666666666,1.6666666666666667,L,W,D,L,L,W,L,W,D,W,0,0,0,0,0,0,0,0,-0.6666666666666666,0.5,-1.0,-1.0,5.0
NH,0.03,0.052083333333333336,0.13253012048192772,0.05063291139240506,0.3333333333333333,1.3333333333333333,L,D,L,D,L,D,D,W,L,W,0,0,0,0,0,0,0,0,-1.3333333333333333,0.16666666666666666,-1.0,-1.0,11.0
H,0.09,0.020833333333333332,0.024096385542168676,0.10126582278481013,2.1666666666666665,0.5,W,D,W,W,W,L,D,D,D,L,1,0,0,0,0,0,0,0,1.1666666666666667,-1.0,1.6666666666666667,1.6666666666666667,-11.0
H,0.12,0.052083333333333336,0.0963855421686747,0.08860759493670886,1.7142857142857142,1.0,W,D,D,W,D,L,W,D,D,D,0,0,0,0,0,0,0,0,0.5714285714285714,-0.2857142857142857,0.7142857142857143,0.42857142857142855,-15.0
NH,0.1,0.08333333333333333,0.10843373493975904,0.16455696202531644,1.0,0.42857142857142855,L,L,L,D,W,D,D,L,L,L,0,0,0,0,0,0,1,0,0.14285714285714285,-0.7142857142857143,0.5714285714285714,0.2857142857142857,-7.0
H,0.08,0.041666666666666664,0.060240963855421686,0.16455696202531644,1.5714285714285714,0.2857142857142857,D,W,L,W,D,L,L,D,L,D,0,0,0,0,0,0,0,0,0.42857142857142855,-1.2857142857142858,1.2857142857142858,0.8571428571428571,-12.0
NH,0.07,0.10416666666666667,0.060240963855421686,0.05063291139240506,1.5714285714285714,1.2857142857142858,W,D,D,W,L,L,D,W,W,D,0,0,0,0,0,0,0,0,0.2857142857142857,0.8571428571428571,0.2857142857142857,0.0,5.0
NH,0.05,0.125,0.13253012048192772,0.0759493670886076,0.5714285714285714,1.8571428571428572,L,L,L,D,W,W,W,D,L,W,0,0,0,0,0,0,0,0,-0.8571428571428571,0.8571428571428571,-1.2857142857142858,-0.8571428571428571,12.0
NH,0.09,0.0625,0.14457831325301204,0.06329113924050633,0.7142857142857143,1.0,W,L,D,L,D,W,L,D,D,D,0,0,0,0,0,0,0,0,-0.42857142857142855,0.14285714285714285,-0.2857142857142857,-0.14285714285714285,-9.0
NH,0.08,0.14583333333333334,0.0963855421686747,0.11392405063291139,1.2857142857142858,1.7142857142857142,D,W,D,D,L,L,W,W,W,W,0,0,0,0,1,0,0,0,0.0,0.7142857142857143,-0.42857142857142855,-0.8571428571428571,10.0
NH,0.1,0.13541666666666666,0.21686746987951808,0.11392405063291139,0.42857142857142855,1.2857142857142858,L,W,L,L,L,L,W,W,L,L,0,0,1,0,0,0,0,0,-1.1428571428571428,0.5714285714285714,-0.8571428571428571,-0.42857142857142855,5.0
H,0.11,0.0625,0.0963855421686747,0.12658227848101267,1.5714285714285714,0.7142857142857143,W,W,W,D,D,D,L,W,D,L,0,0,0,0,0,0,0,0,0.42857142857142855,-0.5714285714285714,0.8571428571428571,0.8571428571428571,-8.0
H,0.13,0.0625,0.10843373493975904,0.12658227848101267,1.2857142857142858,0.7142857142857143,L,W,W,L,L,D,L,W,D,L,0,0,0,0,0,0,0,0,0.5714285714285714,-0.5714285714285714,0.5714285714285714,0.14285714285714285,-3.0
H,0.09,0.08333333333333333,0.14457831325301204,0.17721518987341772,0.75,0.375,D,W,L,D,L,L,D,D,L,L,0,0,0,0,0,0,0,0,-0.375,-0.75,0.375,0.375,-12.0
H,0.17,0.0625,0.10843373493975904,0.06329113924050633,1.875,1.0,W,L,W,W,W,D,W,L,D,D,1,0,0,0,0,0,0,0,1.0,0.125,0.875,0.75,-15.0
H,0.05,0.13541666666666666,0.20481927710843373,0.06329113924050633,0.375,1.5,L,L,L,D,D,W,L,D,W,W,0,0,0,0,0,0,0,0,-1.5,1.0,-1.125,-1.0,10.0
H,0.12,0.07291666666666667,0.13253012048192772,0.16455696202531644,1.0,0.625,D,L,L,L,D,D,L,L,L,D,0,0,0,0,0,0,0,0,0.125,-0.75,0.375,0.0,-6.0
NH,0.13,0.15625,0.0963855421686747,0.05063291139240506,1.75,2.375,W,W,W,W,D,W,W,W,D,W,0,0,0,0,0,0,0,0,0.625,1.375,-0.625,0.0,2.0
NH,0.11,0.15625,0.08433734939759036,0.10126582278481013,1.75,1.875,W,D,W,L,W,W,W,D,D,W,0,0,0,0,0,0,0,0,0.5,0.875,-0.125,-0.125,6.0
H,0.08,0.125,0.0963855421686747,0.25316455696202533,1.375,0.5,L,W,D,D,W,D,L,W,L,L,0,0,0,0,0,0,0,0,0.0,-1.0,0.875,0.5,-6.0
NH,0.06,0.14583333333333334,0.1927710843373494,0.10126582278481013,0.25,1.75,L,L,L,D,L,D,W,W,D,L,0,0,0,0,0,0,0,0,-1.25,0.75,-1.5,-0.875,14.0
NH,0.06,0.08333333333333333,0.0963855421686747,0.13924050632911392,1.0,1.125,D,L,W,D,D,L,D,W,D,D,0,0,0,0,0,0,0,0,-0.25,-0.375,-0.125,0.0,6.0
H,0.13,0.0625,0.060240963855421686,0.20253164556962025,1.5,0.25,W,L,D,W,W,L,L,L,D,L,0,0,0,0,0,0,0,0,1.0,-1.25,1.25,1.125,-16.0
NH,0.06,0.0625,0.1566265060240964,0.21518987341772153,0.5555555555555556,0.6666666666666666,L,L,D,L,W,W,L,L,L,D,0,0,0,0,0,0,0,0,-0.7777777777777778,-1.2222222222222223,-0.1111111111111111,0.0,-1.0
H,0.17,0.14583333333333334,0.10843373493975904,0.1518987341772152,2.0,1.2222222222222223,W,W,W,D,D,W,D,L,L,L,0,0,0,0,0,0,1,0,0.8888888888888888,0.2222222222222222,0.7777777777777778,0.7777777777777778,-10.0
NH,0.11,0.16666666666666666,0.20481927710843373,0.13924050632911392,0.4444444444444444,1.4444444444444444,D,L,D,D,L,W,D,L,W,W,0,0,0,0,0,0,0,0,-0.6666666666666666,0.5555555555555556,-1.0,-0.7777777777777778,9.0
NH,0.08,0.0625,0.10843373493975904,0.10126582278481013,0.8888888888888888,1.0,L,D,W,L,D,D,D,L,W,D,0,0,0,0,0,0,0,0,-0.1111111111111111,-0.2222222222222222,-0.1111111111111111,-0.1111111111111111,-1.0
H,0.08,0.125,0.18072289156626506,0.11392405063291139,0.5555555555555556,1.5555555555555556,L,D,L,L,L,W,L,W,D,D,0,0,1,0,0,0,0,0,-0.7777777777777778,0.3333333333333333,-1.0,-0.7777777777777778,9.0
NH,0.19,0.21875,0.07228915662650602,0.13924050632911392,2.4444444444444446,2.0,W,W,W,W,D,W,W,L,W,W,0,0,0,0,0,0,0,0,1.4444444444444444,1.1111111111111112,0.4444444444444444,0.1111111111111111,2.0
NH,0.15,0.10416666666666667,0.10843373493975904,0.1518987341772152,1.6666666666666667,1.0,D,D,W,W,D,W,D,W,L,D,0,0,0,0,0,0,0,0,0.6666666666666666,-0.2222222222222222,0.6666666666666666,0.1111111111111111,-1.0
H,0.09,0.125,0.14457831325301204,0.11392405063291139,1.1111111111111112,1.5555555555555556,D,L,D,W,D,L,W,D,W,L,0,0,0,0,0,0,0,0,-0.3333333333333333,0.3333333333333333,-0.4444444444444444,-0.1111111111111111,3.0
NH,0.13,0.15625,0.2891566265060241,0.1518987341772152,0.4444444444444444,1.5555555555555556,L,D,L,W,L,L,W,W,W,W,0,0,0,0,1,0,0,0,-1.2222222222222223,0.3333333333333333,-1.1111111111111112,-0.8888888888888888,10.0
NH,0.16,0.15625,0.13253012048192772,0.11392405063291139,1.4444444444444444,1.6666666666666667,W,D,L,W,W,D,D,W,W,D,0,0,0,0,0,0,0,0,0.5555555555555556,0.6666666666666666,-0.2222222222222222,0.1111111111111111,4.0
H,0.24,0.14583333333333334,0.1566265060240964,0.0759493670886076,2.1,1.5,W,W,W,L,W,W,L,W,L,D,0,0,0,0,0,0,0,0,1.1,0.8,0.6,0.5,-3.0
H,0.07,0.08333333333333333,0.21686746987951808,0.11392405063291139,0.7,0.9,D,W,L,L,L,D,L,D,W,L,0,0,1,0,0,0,0,0,-1.1,-0.1,-0.2,-0.1,-2.0
NH,0.06,0.07291666666666667,0.10843373493975904,0.17721518987341772,0.9,0.6,L,D,D,L,W,D,L,L,D,L,0,0,0,0,0,0,0,0,-0.3,-0.7,0.3,0.3,4.0
NH,0.14,0.21875,0.1566265060240964,0.11392405063291139,1.1,2.2,L,W,D,L,L,L,W,W,W,W,0,0,0,0,1,0,0,0,0.1,1.2,-1.1,-0.8,9.0
NH,0.17,0.10416666666666667,0.1566265060240964,0.20253164556962025,1.7,0.8,W,L,W,W,W,W,L,D,L,L,1,0,0,0,0,0,0,0,0.4,-0.6,0.9,0.8,-13.0
NH,0.13,0.1875,0.13253012048192772,0.11392405063291139,1.4,2.1,L,W,L,W,D,W,W,W,W,D,0,0,0,0,0,0,0,0,0.2,0.9,-0.7,-0.6,7.0
NH,0.12,0.11458333333333333,0.1686746987951807,0.16455696202531644,1.0,1.3,D,W,D,W,L,W,D,L,D,W,0,0,0,0,0,0,0,0,-0.2,-0.2,-0.3,0.0,-4.0
NH,0.07,0.125,0.21686746987951808,0.22784810126582278,0.3,0.5,L,D,L,L,L,D,D,L,D,D,0,0,1,0,0,0,0,0,-1.1,-0.6,-0.2,-0.3,1.0
H,0.13,0.14583333333333334,0.13253012048192772,0.3291139240506329,1.4,0.4,L,L,W,D,W,L,L,D,L,W,0,0,0,0,0,0,0,0,0.2,-1.2,1.0,0.3,-7.0
NH,0.14,0.19791666666666666,0.07228915662650602,0.17721518987341772,1.5,1.4,W,L,W,L,D,D,W,D,L,W,0,0,0,0,0,0,0,0,0.8,0.5,0.1,-0.1,-6.0
NH,0.08,0.2708333333333333,0.1686746987951807,0.17721518987341772,0.8181818181818182,2.1818181818181817,W,D,L,L,D,W,W,W,W,L,0,0,0,0,0,0,0,0,-0.5454545454545454,1.0909090909090908,-1.3636363636363635,-0.6363636363636364,12.0
H,0.19,0.07291666666666667,0.1566265060240964,0.13924050632911392,1.5454545454545454,0.8181818181818182,D,D,D,D,W,L,L,D,D,L,0,0,0,0,0,0,0,0,0.5454545454545454,-0.36363636363636365,0.7272727272727273,0.45454545454545453,-11.0
NH,0.12,0.08333333333333333,0.21686746987951808,0.22784810126582278,0.5454545454545454,0.9090909090909091,D,D,D,L,D,W,D,W,L,L,0,0,0,0,0,0,0,0,-0.5454545454545454,-0.9090909090909091,-0.36363636363636365,-0.2727272727272727,5.0
NH,0.14,0.15625,0.3373493975903614,0.17721518987341772,0.36363636363636365,1.0909090909090908,L,L,L,D,L,D,L,W,D,L,0,0,0,0,0,0,0,0,-1.2727272727272727,0.09090909090909091,-0.7272727272727273,-0.36363636363636365,3.0
H,0.08,0.08333333333333333,0.12048192771084337,0.24050632911392406,0.8181818181818182,0.36363636363636365,L,D,L,D,W,D,L,D,L,L,0,0,0,0,0,0,0,0,-0.18181818181818182,-1.0,0.45454545454545453,0.2727272727272727,-4.0
NH,0.11,0.15625,0.1927710843373494,0.13924050632911392,1.0,1.5454545454545454,W,W,L,D,L,W,L,L,W,D,0,0,0,0,0,0,0,0,-0.45454545454545453,0.36363636363636365,-0.5454545454545454,0.0,10.0
NH,0.22,0.13541666666666666,0.12048192771084337,0.189873417721519,2.090909090909091,1.0,D,L,W,W,W,D,D,W,D,W,1,0,0,0,0,0,0,0,1.0909090909090908,-0.18181818181818182,1.0909090909090908,0.09090909090909091,-4.0
